tag,B,alpha,repr,order,n_draws_paired,d_heldout,jaccard_vs_primary,d_order_spread,ORDER_SENSITIVE
dinoL224,1000,20.0,R3_render,shuffled_4,5,0.616655,0.795332,0.058382,1
dinoL224,1000,20.0,R3_render,shuffled_5,5,0.650613,0.792115,0.058382,1
dinoL224,1000,20.0,R3_render,shuffled_6,5,0.680215,0.801802,0.058382,1
dinoL224,1000,20.0,R3_render,shuffled_7,5,0.690988,0.798561,0.058382,1
dinoL224,1000,20.0,R3_render,shuffled_8,5,0.665365,0.80018,0.058382,1
dinoL224,1000,20.0,R3_render,shuffled_9,5,0.686118,0.777778,0.058382,1
dinoL224,1000,40.0,R2_cut,asc_index,5,0.794271,0.892148,0.065568,1
dinoL224,1000,40.0,R2_cut,asc_nc,5,0.736893,0.795332,0.065568,1
dinoL224,1000,40.0,R2_cut,desc_es,5,0.77564,0.863933,0.065568,1
dinoL224,1000,40.0,R2_cut,desc_nc,5,0.746331,1.0,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_0,5,0.749826,0.798561,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_1,5,0.769908,0.798561,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_2,5,0.778262,0.776199,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_3,5,0.777956,0.836547,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_4,5,0.78875,0.819836,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_5,5,0.765903,0.79051,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_6,5,0.811899,0.798561,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_7,5,0.756771,0.823154,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_8,5,0.768139,0.805054,0.065568,1
dinoL224,1000,40.0,R2_cut,shuffled_9,5,0.796331,0.796945,0.065568,1
dinoL224,1000,40.0,R3_render,asc_index,5,0.683952,0.892148,0.060669,1
dinoL224,1000,40.0,R3_render,asc_nc,5,0.654003,0.795332,0.060669,1
dinoL224,1000,40.0,R3_render,desc_es,5,0.664057,0.863933,0.060669,1
dinoL224,1000,40.0,R3_render,desc_nc,5,0.631858,1.0,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_0,5,0.651297,0.798561,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_1,5,0.661921,0.798561,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_2,5,0.645619,0.776199,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_3,5,0.669393,0.836547,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_4,5,0.641152,0.819836,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_5,5,0.692526,0.79051,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_6,5,0.689293,0.798561,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_7,5,0.657573,0.823154,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_8,5,0.656502,0.805054,0.060669,1
dinoL224,1000,40.0,R3_render,shuffled_9,5,0.684905,0.796945,0.060669,1
dinoL224,2000,0.02,R2_cut,asc_index,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,asc_nc,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,desc_es,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,desc_nc,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_0,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_1,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_2,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_3,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_4,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_5,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_6,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_7,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_8,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R2_cut,shuffled_9,5,0.586498,1.0,0.0,0
dinoL224,2000,0.02,R3_render,asc_index,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,asc_nc,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,desc_es,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,desc_nc,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_0,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_1,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_2,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_3,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_4,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_5,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_6,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_7,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_8,5,0.458673,1.0,0.0,0
dinoL224,2000,0.02,R3_render,shuffled_9,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,asc_index,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,asc_nc,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,desc_es,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,desc_nc,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_0,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_1,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_2,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_3,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_4,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_5,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_6,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_7,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_8,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R2_cut,shuffled_9,5,0.586498,1.0,0.0,0
dinoL224,2000,0.05,R3_render,asc_index,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,asc_nc,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,desc_es,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,desc_nc,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_0,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_1,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_2,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_3,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_4,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_5,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_6,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_7,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_8,5,0.458673,1.0,0.0,0
dinoL224,2000,0.05,R3_render,shuffled_9,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,asc_index,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,asc_nc,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,desc_es,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,desc_nc,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_0,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_1,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_2,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_3,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_4,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_5,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_6,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_7,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_8,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R2_cut,shuffled_9,5,0.586498,1.0,0.0,0
dinoL224,2000,0.1,R3_render,asc_index,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,asc_nc,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,desc_es,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,desc_nc,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_0,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_1,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_2,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_3,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_4,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_5,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_6,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_7,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_8,5,0.458673,1.0,0.0,0
dinoL224,2000,0.1,R3_render,shuffled_9,5,0.458673,1.0,0.0,0
dinoL224,2000,0.2,R2_cut,asc_index,5,0.616127,0.998002,0.01773,0
dinoL224,2000,0.2,R2_cut,asc_nc,5,0.592964,0.985112,0.01773,0
dinoL224,2000,0.2,R2_cut,desc_es,5,0.599788,1.0,0.01773,0
dinoL224,2000,0.2,R2_cut,desc_nc,5,0.599788,1.0,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_0,5,0.599777,0.993024,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_1,5,0.600724,0.998002,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_2,5,0.607759,0.98906,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_3,5,0.599561,0.997004,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_4,5,0.606537,0.997004,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_5,5,0.599788,1.0,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_6,5,0.582058,0.987084,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_7,5,0.592964,0.985112,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_8,5,0.597355,0.994018,0.01773,0
dinoL224,2000,0.2,R2_cut,shuffled_9,5,0.608234,0.988072,0.01773,0
dinoL224,2000,0.2,R3_render,asc_index,5,0.480738,0.998002,0.017496,0
dinoL224,2000,0.2,R3_render,asc_nc,5,0.462763,0.985112,0.017496,0
dinoL224,2000,0.2,R3_render,desc_es,5,0.472183,1.0,0.017496,0
dinoL224,2000,0.2,R3_render,desc_nc,5,0.472183,1.0,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_0,5,0.467599,0.993024,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_1,5,0.474376,0.998002,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_2,5,0.484423,0.98906,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_3,5,0.476705,0.997004,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_4,5,0.481678,0.997004,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_5,5,0.472183,1.0,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_6,5,0.454687,0.987084,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_7,5,0.462763,0.985112,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_8,5,0.466724,0.994018,0.017496,0
dinoL224,2000,0.2,R3_render,shuffled_9,5,0.474851,0.988072,0.017496,0
dinoL224,2000,0.5,R2_cut,asc_index,5,0.575902,0.886792,0.026556,0
dinoL224,2000,0.5,R2_cut,asc_nc,5,0.555108,0.797753,0.026556,0
dinoL224,2000,0.5,R2_cut,desc_es,5,0.549345,1.0,0.026556,0
dinoL224,2000,0.5,R2_cut,desc_nc,5,0.549345,1.0,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_0,5,0.53038,0.880583,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_1,5,0.552029,0.905669,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_2,5,0.539371,0.81653,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_3,5,0.562065,0.885014,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_4,5,0.556539,0.880583,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_5,5,0.562767,0.893939,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_6,5,0.528891,0.803427,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_7,5,0.536102,0.809136,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_8,5,0.547797,0.866542,0.026556,0
dinoL224,2000,0.5,R2_cut,shuffled_9,5,0.562847,0.814882,0.026556,0
dinoL224,2000,0.5,R3_render,asc_index,5,0.471384,0.886792,0.039746,0
dinoL224,2000,0.5,R3_render,asc_nc,5,0.455611,0.797753,0.039746,0
dinoL224,2000,0.5,R3_render,desc_es,5,0.462249,1.0,0.039746,0
dinoL224,2000,0.5,R3_render,desc_nc,5,0.462249,1.0,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_0,5,0.42675,0.880583,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_1,5,0.444627,0.905669,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_2,5,0.44111,0.81653,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_3,5,0.468469,0.885014,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_4,5,0.460082,0.880583,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_5,5,0.4552,0.893939,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_6,5,0.422503,0.803427,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_7,5,0.435055,0.809136,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_8,5,0.460354,0.866542,0.039746,0
dinoL224,2000,0.5,R3_render,shuffled_9,5,0.447927,0.814882,0.039746,0
dinoL224,2000,1.0,R2_cut,asc_index,5,0.506585,0.791312,0.066475,1
dinoL224,2000,1.0,R2_cut,asc_nc,5,0.486338,0.727862,0.066475,1
dinoL224,2000,1.0,R2_cut,desc_es,5,0.494174,1.0,0.066475,1
dinoL224,2000,1.0,R2_cut,desc_nc,5,0.494174,1.0,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_0,5,0.499774,0.818182,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_1,5,0.496489,0.819009,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_2,5,0.520181,0.803427,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_3,5,0.505806,0.817356,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_4,5,0.517622,0.803427,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_5,5,0.486129,0.805869,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_6,5,0.518775,0.768347,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_7,5,0.513573,0.784121,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_8,5,0.56065,0.81653,0.066475,1
dinoL224,2000,1.0,R2_cut,shuffled_9,5,0.505202,0.768347,0.066475,1
dinoL224,2000,1.0,R3_render,asc_index,5,0.416613,0.791312,0.073762,1
dinoL224,2000,1.0,R3_render,asc_nc,5,0.422418,0.727862,0.073762,1
dinoL224,2000,1.0,R3_render,desc_es,5,0.41257,1.0,0.073762,1
dinoL224,2000,1.0,R3_render,desc_nc,5,0.41257,1.0,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_0,5,0.426806,0.818182,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_1,5,0.423118,0.819009,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_2,5,0.424949,0.803427,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_3,5,0.410185,0.817356,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_4,5,0.439505,0.803427,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_5,5,0.400762,0.805869,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_6,5,0.427795,0.768347,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_7,5,0.420637,0.784121,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_8,5,0.486333,0.81653,0.073762,1
dinoL224,2000,1.0,R3_render,shuffled_9,5,0.407633,0.768347,0.073762,1
dinoL224,2000,2.0,R2_cut,asc_index,5,0.50117,0.781737,0.044338,0
dinoL224,2000,2.0,R2_cut,asc_nc,5,0.489703,0.71969,0.044338,0
dinoL224,2000,2.0,R2_cut,desc_es,5,0.534041,1.0,0.044338,0
dinoL224,2000,2.0,R2_cut,desc_nc,5,0.534041,1.0,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_0,5,0.516202,0.803427,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_1,5,0.514386,0.778568,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_2,5,0.520206,0.811594,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_3,5,0.537855,0.797753,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_4,5,0.523815,0.78731,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_5,5,0.500863,0.785714,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_6,5,0.538575,0.780151,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_7,5,0.510415,0.791312,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_8,5,0.548816,0.809955,0.044338,0
dinoL224,2000,2.0,R2_cut,shuffled_9,5,0.53402,0.769129,0.044338,0
dinoL224,2000,2.0,R3_render,asc_index,5,0.440317,0.781737,0.032306,0
dinoL224,2000,2.0,R3_render,asc_nc,5,0.408663,0.71969,0.032306,0
dinoL224,2000,2.0,R3_render,desc_es,5,0.440968,1.0,0.032306,0
dinoL224,2000,2.0,R3_render,desc_nc,5,0.440968,1.0,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_0,5,0.428004,0.803427,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_1,5,0.441713,0.778568,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_2,5,0.435799,0.811594,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_3,5,0.451443,0.797753,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_4,5,0.447008,0.78731,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_5,5,0.424806,0.785714,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_6,5,0.460398,0.780151,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_7,5,0.431671,0.791312,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_8,5,0.469612,0.809955,0.032306,0
dinoL224,2000,2.0,R3_render,shuffled_9,5,0.427516,0.769129,0.032306,0
dinoL224,2000,5.0,R2_cut,asc_index,5,0.532612,0.784917,0.055613,1
dinoL224,2000,5.0,R2_cut,asc_nc,5,0.520321,0.712329,0.055613,1
dinoL224,2000,5.0,R2_cut,desc_es,5,0.554374,0.98906,0.055613,1
dinoL224,2000,5.0,R2_cut,desc_nc,5,0.575934,1.0,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_0,5,0.522449,0.792918,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_1,5,0.527719,0.765225,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_2,5,0.557012,0.802614,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_3,5,0.546347,0.778568,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_4,5,0.527673,0.766784,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_5,5,0.524885,0.788909,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_6,5,0.560804,0.77305,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_7,5,0.529452,0.77305,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_8,5,0.556272,0.810774,0.055613,1
dinoL224,2000,5.0,R2_cut,shuffled_9,5,0.546781,0.763668,0.055613,1
dinoL224,2000,5.0,R3_render,asc_index,5,0.476612,0.784917,0.056097,1
dinoL224,2000,5.0,R3_render,asc_nc,5,0.458678,0.712329,0.056097,1
dinoL224,2000,5.0,R3_render,desc_es,5,0.462386,0.98906,0.056097,1
dinoL224,2000,5.0,R3_render,desc_nc,5,0.486937,1.0,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_0,5,0.440317,0.792918,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_1,5,0.476021,0.765225,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_2,5,0.483138,0.802614,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_3,5,0.430839,0.778568,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_4,5,0.432476,0.766784,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_5,5,0.450873,0.788909,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_6,5,0.468633,0.77305,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_7,5,0.439818,0.77305,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_8,5,0.464972,0.810774,0.056097,1
dinoL224,2000,5.0,R3_render,shuffled_9,5,0.443323,0.763668,0.056097,1
dinoL224,2000,10.0,R2_cut,asc_index,5,0.539369,0.79937,0.050899,1
dinoL224,2000,10.0,R2_cut,asc_nc,5,0.51933,0.711596,0.050899,1
dinoL224,2000,10.0,R2_cut,desc_es,5,0.583872,0.982161,0.050899,1
dinoL224,2000,10.0,R2_cut,desc_nc,5,0.57023,1.0,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_0,5,0.52642,0.779359,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_1,5,0.521578,0.765225,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_2,5,0.530368,0.797753,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_3,5,0.554303,0.769912,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_4,5,0.534074,0.762891,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_5,5,0.553775,0.783326,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_6,5,0.561407,0.781737,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_7,5,0.542075,0.775411,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_8,5,0.562364,0.81653,0.050899,1
dinoL224,2000,10.0,R2_cut,shuffled_9,5,0.564314,0.757469,0.050899,1
dinoL224,2000,10.0,R3_render,asc_index,5,0.471782,0.79937,0.025178,0
dinoL224,2000,10.0,R3_render,asc_nc,5,0.451756,0.711596,0.025178,0
dinoL224,2000,10.0,R3_render,desc_es,5,0.481503,0.982161,0.025178,0
dinoL224,2000,10.0,R3_render,desc_nc,5,0.462007,1.0,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_0,5,0.43683,0.779359,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_1,5,0.454134,0.765225,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_2,5,0.437696,0.797753,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_3,5,0.457162,0.769912,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_4,5,0.442549,0.762891,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_5,5,0.455554,0.783326,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_6,5,0.458726,0.781737,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_7,5,0.447345,0.775411,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_8,5,0.468655,0.81653,0.025178,0
dinoL224,2000,10.0,R3_render,shuffled_9,5,0.463027,0.757469,0.025178,0
dinoL224,2000,20.0,R2_cut,asc_index,5,0.537501,0.820665,0.036262,0
dinoL224,2000,20.0,R2_cut,asc_nc,5,0.525053,0.736111,0.036262,0
dinoL224,2000,20.0,R2_cut,desc_es,5,0.563572,0.936108,0.036262,0
dinoL224,2000,20.0,R2_cut,desc_nc,5,0.554488,1.0,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_0,5,0.524704,0.779359,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_1,5,0.532376,0.776199,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_2,5,0.552096,0.781737,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_3,5,0.555766,0.766784,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_4,5,0.533527,0.780151,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_5,5,0.562223,0.783326,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_6,5,0.558553,0.781737,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_7,5,0.518226,0.785714,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_8,5,0.583125,0.801802,0.036262,0
dinoL224,2000,20.0,R2_cut,shuffled_9,5,0.540395,0.778568,0.036262,0
dinoL224,2000,20.0,R3_render,asc_index,5,0.466866,0.820665,0.031641,0
dinoL224,2000,20.0,R3_render,asc_nc,5,0.446097,0.736111,0.031641,0
dinoL224,2000,20.0,R3_render,desc_es,5,0.465367,0.936108,0.031641,0
dinoL224,2000,20.0,R3_render,desc_nc,5,0.450004,1.0,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_0,5,0.442808,0.779359,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_1,5,0.469778,0.776199,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_2,5,0.452352,0.781737,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_3,5,0.443295,0.766784,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_4,5,0.439188,0.780151,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_5,5,0.468349,0.783326,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_6,5,0.461644,0.781737,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_7,5,0.424045,0.785714,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_8,5,0.481645,0.801802,0.031641,0
dinoL224,2000,20.0,R3_render,shuffled_9,5,0.44517,0.778568,0.031641,0
dinoL224,2000,40.0,R2_cut,asc_index,5,0.541402,0.814059,0.049741,0
dinoL224,2000,40.0,R2_cut,asc_nc,5,0.528603,0.724138,0.049741,0
dinoL224,2000,40.0,R2_cut,desc_es,5,0.582232,0.937046,0.049741,0
dinoL224,2000,40.0,R2_cut,desc_nc,5,0.578345,1.0,0.049741,0
dinoL224,2000,40.0,R2_cut,shuffled_0,5,0.543852,0.767565,0.049741,0
dinoL224,2000,40.0,R2_cut,shuffled_1,5,0.541767,0.759789,0.049741,0
