tag,B,alpha,repr,draw,norm_dmean,d_insample,d_heldout
dinoL518,1000,20.0,R3_render,12,0.068101,0.86725,0.535704
dinoL518,1000,20.0,R3_render,13,0.070457,0.918448,0.432481
dinoL518,1000,20.0,R3_render,14,0.072401,0.926513,0.539849
dinoL518,1000,20.0,R3_render,15,0.069834,0.907712,0.436969
dinoL518,1000,20.0,R3_render,16,0.070291,0.915086,0.454658
dinoL518,1000,20.0,R3_render,17,0.06814,0.895119,0.39285
dinoL518,1000,20.0,R3_render,18,0.072412,0.924767,0.517617
dinoL518,1000,20.0,R3_render,19,0.067838,0.892782,0.444778
dinoL518,1000,40.0,R2_cut,0,0.070017,1.000594,0.479769
dinoL518,1000,40.0,R2_cut,1,0.066677,0.960347,0.446502
dinoL518,1000,40.0,R2_cut,2,0.070015,0.941488,0.538743
dinoL518,1000,40.0,R2_cut,3,0.069002,0.993899,0.449223
dinoL518,1000,40.0,R2_cut,4,0.07262,0.969355,0.601486
dinoL518,1000,40.0,R2_cut,5,0.073887,1.006102,0.548045
dinoL518,1000,40.0,R2_cut,6,0.073469,1.014256,0.62039
dinoL518,1000,40.0,R2_cut,7,0.07636,1.048437,0.598993
dinoL518,1000,40.0,R2_cut,8,0.069558,0.943013,0.425302
dinoL518,1000,40.0,R2_cut,9,0.068429,0.99941,0.582732
dinoL518,1000,40.0,R2_cut,10,0.069752,0.98707,0.515197
dinoL518,1000,40.0,R2_cut,11,0.070193,0.967386,0.466193
dinoL518,1000,40.0,R2_cut,12,0.068617,0.91909,0.417647
dinoL518,1000,40.0,R2_cut,13,0.073222,0.990406,0.49317
dinoL518,1000,40.0,R2_cut,14,0.073785,0.981493,0.587841
dinoL518,1000,40.0,R2_cut,15,0.071959,1.023977,0.534165
dinoL518,1000,40.0,R2_cut,16,0.072444,0.982591,0.529767
dinoL518,1000,40.0,R2_cut,17,0.071791,1.037138,0.483036
dinoL518,1000,40.0,R2_cut,18,0.07423,1.018381,0.542692
dinoL518,1000,40.0,R2_cut,19,0.069685,1.013785,0.577309
dinoL518,1000,40.0,R3_render,0,0.06964,0.896404,0.427685
dinoL518,1000,40.0,R3_render,1,0.067868,0.87857,0.457086
dinoL518,1000,40.0,R3_render,2,0.068187,0.846184,0.479901
dinoL518,1000,40.0,R3_render,3,0.067609,0.875856,0.405812
dinoL518,1000,40.0,R3_render,4,0.073539,0.897384,0.62388
dinoL518,1000,40.0,R3_render,5,0.071715,0.933545,0.51911
dinoL518,1000,40.0,R3_render,6,0.072324,0.927992,0.625622
dinoL518,1000,40.0,R3_render,7,0.07651,0.954688,0.570255
dinoL518,1000,40.0,R3_render,8,0.06986,0.882044,0.397946
dinoL518,1000,40.0,R3_render,9,0.066368,0.91183,0.551207
dinoL518,1000,40.0,R3_render,10,0.06943,0.883056,0.518036
dinoL518,1000,40.0,R3_render,11,0.069124,0.875891,0.461383
dinoL518,1000,40.0,R3_render,12,0.069158,0.87517,0.482788
dinoL518,1000,40.0,R3_render,13,0.071751,0.925895,0.463405
dinoL518,1000,40.0,R3_render,14,0.073576,0.927564,0.605976
dinoL518,1000,40.0,R3_render,15,0.071092,0.915376,0.442348
dinoL518,1000,40.0,R3_render,16,0.071301,0.918076,0.479888
dinoL518,1000,40.0,R3_render,17,0.069149,0.899258,0.394004
dinoL518,1000,40.0,R3_render,18,0.073437,0.929142,0.548391
dinoL518,1000,40.0,R3_render,19,0.068701,0.888266,0.493002
dinoL518,2000,0.02,R2_cut,0,0.059994,0.664869,0.456412
dinoL518,2000,0.02,R2_cut,1,0.061125,0.681603,0.456809
dinoL518,2000,0.02,R2_cut,2,0.061488,0.655907,0.461062
dinoL518,2000,0.02,R2_cut,3,0.060102,0.668666,0.497869
dinoL518,2000,0.02,R2_cut,4,0.06138,0.680655,0.504016
dinoL518,2000,0.02,R2_cut,5,0.06289,0.67726,0.432029
dinoL518,2000,0.02,R2_cut,6,0.060066,0.669035,0.481372
dinoL518,2000,0.02,R2_cut,7,0.061356,0.668476,0.443995
dinoL518,2000,0.02,R2_cut,8,0.063707,0.683865,0.509147
dinoL518,2000,0.02,R2_cut,9,0.061978,0.684225,0.455676
dinoL518,2000,0.02,R2_cut,10,0.058201,0.638859,0.383523
dinoL518,2000,0.02,R2_cut,11,0.061461,0.667945,0.462411
dinoL518,2000,0.02,R2_cut,12,0.058879,0.650496,0.471744
dinoL518,2000,0.02,R2_cut,13,0.060788,0.667536,0.542099
dinoL518,2000,0.02,R2_cut,14,0.059849,0.645185,0.382471
dinoL518,2000,0.02,R2_cut,15,0.05952,0.655166,0.497113
dinoL518,2000,0.02,R2_cut,16,0.057935,0.639453,0.43907
dinoL518,2000,0.02,R2_cut,17,0.059758,0.665789,0.450316
dinoL518,2000,0.02,R2_cut,18,0.057849,0.6524,0.463851
dinoL518,2000,0.02,R2_cut,19,0.060011,0.675221,0.388864
dinoL518,2000,0.02,R3_render,0,0.055208,0.522491,0.359619
dinoL518,2000,0.02,R3_render,1,0.056143,0.562841,0.343059
dinoL518,2000,0.02,R3_render,2,0.058695,0.512951,0.366125
dinoL518,2000,0.02,R3_render,3,0.055668,0.531746,0.388246
dinoL518,2000,0.02,R3_render,4,0.056868,0.542671,0.416095
dinoL518,2000,0.02,R3_render,5,0.059041,0.516912,0.309923
dinoL518,2000,0.02,R3_render,6,0.05468,0.553935,0.389958
dinoL518,2000,0.02,R3_render,7,0.056003,0.521644,0.313713
dinoL518,2000,0.02,R3_render,8,0.060041,0.536257,0.388734
dinoL518,2000,0.02,R3_render,9,0.057452,0.544033,0.347315
dinoL518,2000,0.02,R3_render,10,0.053694,0.515028,0.285955
dinoL518,2000,0.02,R3_render,11,0.057313,0.552536,0.362124
dinoL518,2000,0.02,R3_render,12,0.054205,0.506564,0.401901
dinoL518,2000,0.02,R3_render,13,0.056334,0.524738,0.415462
dinoL518,2000,0.02,R3_render,14,0.056905,0.504016,0.284925
dinoL518,2000,0.02,R3_render,15,0.056545,0.514917,0.436678
dinoL518,2000,0.02,R3_render,16,0.054687,0.495025,0.293252
dinoL518,2000,0.02,R3_render,17,0.055715,0.557792,0.36207
dinoL518,2000,0.02,R3_render,18,0.053933,0.520191,0.323663
dinoL518,2000,0.02,R3_render,19,0.055065,0.521988,0.299091
dinoL518,2000,0.05,R2_cut,0,0.059991,0.666544,0.48933
dinoL518,2000,0.05,R2_cut,1,0.061081,0.682184,0.433787
dinoL518,2000,0.05,R2_cut,2,0.061432,0.656487,0.436524
dinoL518,2000,0.05,R2_cut,3,0.060034,0.668902,0.492323
dinoL518,2000,0.05,R2_cut,4,0.061339,0.681464,0.584257
dinoL518,2000,0.05,R2_cut,5,0.062862,0.678402,0.424759
dinoL518,2000,0.05,R2_cut,6,0.059994,0.669313,0.482597
dinoL518,2000,0.05,R2_cut,7,0.061328,0.669563,0.517161
dinoL518,2000,0.05,R2_cut,8,0.063638,0.684319,0.506023
dinoL518,2000,0.05,R2_cut,9,0.061925,0.684651,0.436985
dinoL518,2000,0.05,R2_cut,10,0.058167,0.639851,0.396165
dinoL518,2000,0.05,R2_cut,11,0.061398,0.668221,0.465799
dinoL518,2000,0.05,R2_cut,12,0.058862,0.65177,0.437441
dinoL518,2000,0.05,R2_cut,13,0.060761,0.668737,0.476395
dinoL518,2000,0.05,R2_cut,14,0.059811,0.646185,0.338558
dinoL518,2000,0.05,R2_cut,15,0.059477,0.656148,0.519863
dinoL518,2000,0.05,R2_cut,16,0.057861,0.639756,0.426728
dinoL518,2000,0.05,R2_cut,17,0.059715,0.666618,0.439227
dinoL518,2000,0.05,R2_cut,18,0.057862,0.654375,0.479372
dinoL518,2000,0.05,R2_cut,19,0.059982,0.676244,0.46074
dinoL518,2000,0.05,R3_render,0,0.055047,0.52387,0.387883
dinoL518,2000,0.05,R3_render,1,0.055984,0.564181,0.320868
dinoL518,2000,0.05,R3_render,2,0.058491,0.513425,0.349883
dinoL518,2000,0.05,R3_render,3,0.055485,0.532813,0.419821
dinoL518,2000,0.05,R3_render,4,0.056696,0.543986,0.472076
dinoL518,2000,0.05,R3_render,5,0.058835,0.517488,0.292951
dinoL518,2000,0.05,R3_render,6,0.054488,0.554865,0.369184
dinoL518,2000,0.05,R3_render,7,0.055838,0.522825,0.323088
dinoL518,2000,0.05,R3_render,8,0.059814,0.536461,0.406967
dinoL518,2000,0.05,R3_render,9,0.057269,0.544851,0.342449
dinoL518,2000,0.05,R3_render,10,0.053514,0.516056,0.332219
dinoL518,2000,0.05,R3_render,11,0.057132,0.553475,0.337747
dinoL518,2000,0.05,R3_render,12,0.05402,0.507608,0.354646
dinoL518,2000,0.05,R3_render,13,0.056173,0.526011,0.354202
dinoL518,2000,0.05,R3_render,14,0.056688,0.504347,0.22245
dinoL518,2000,0.05,R3_render,15,0.056331,0.515519,0.461819
dinoL518,2000,0.05,R3_render,16,0.054484,0.49571,0.311794
dinoL518,2000,0.05,R3_render,17,0.055558,0.559203,0.353783
dinoL518,2000,0.05,R3_render,18,0.053805,0.522308,0.382549
dinoL518,2000,0.05,R3_render,19,0.054892,0.523292,0.360351
dinoL518,2000,0.1,R2_cut,0,0.058665,0.687009,0.447331
dinoL518,2000,0.1,R2_cut,1,0.059793,0.696281,0.464909
dinoL518,2000,0.1,R2_cut,2,0.059535,0.667932,0.469063
dinoL518,2000,0.1,R2_cut,3,0.058563,0.684444,0.467508
dinoL518,2000,0.1,R2_cut,4,0.059753,0.69571,0.587517
dinoL518,2000,0.1,R2_cut,5,0.061206,0.694728,0.436196
dinoL518,2000,0.1,R2_cut,6,0.058224,0.679568,0.466499
dinoL518,2000,0.1,R2_cut,7,0.059606,0.681745,0.483716
dinoL518,2000,0.1,R2_cut,8,0.061268,0.689767,0.49556
dinoL518,2000,0.1,R2_cut,9,0.060286,0.695868,0.451849
dinoL518,2000,0.1,R2_cut,10,0.056644,0.655305,0.40877
dinoL518,2000,0.1,R2_cut,11,0.059654,0.677982,0.47762
dinoL518,2000,0.1,R2_cut,12,0.057594,0.67165,0.443004
dinoL518,2000,0.1,R2_cut,13,0.059255,0.687397,0.500823
dinoL518,2000,0.1,R2_cut,14,0.058032,0.65923,0.351407
dinoL518,2000,0.1,R2_cut,15,0.057734,0.667749,0.478367
dinoL518,2000,0.1,R2_cut,16,0.055886,0.651783,0.428032
dinoL518,2000,0.1,R2_cut,17,0.05816,0.679246,0.432376
dinoL518,2000,0.1,R2_cut,18,0.056885,0.679106,0.440181
dinoL518,2000,0.1,R2_cut,19,0.058507,0.695307,0.37873
dinoL518,2000,0.1,R3_render,0,0.052558,0.567809,0.367769
dinoL518,2000,0.1,R3_render,1,0.053973,0.612976,0.372129
dinoL518,2000,0.1,R3_render,2,0.055208,0.539657,0.371825
dinoL518,2000,0.1,R3_render,3,0.052936,0.576442,0.370869
dinoL518,2000,0.1,R3_render,4,0.05404,0.585089,0.478576
dinoL518,2000,0.1,R3_render,5,0.055778,0.550595,0.283192
dinoL518,2000,0.1,R3_render,6,0.052248,0.603092,0.370831
dinoL518,2000,0.1,R3_render,7,0.053272,0.563942,0.36195
dinoL518,2000,0.1,R3_render,8,0.05621,0.56239,0.422218
dinoL518,2000,0.1,R3_render,9,0.054532,0.580733,0.363582
dinoL518,2000,0.1,R3_render,10,0.051162,0.56008,0.346402
dinoL518,2000,0.1,R3_render,11,0.054702,0.59421,0.427728
dinoL518,2000,0.1,R3_render,12,0.051488,0.551489,0.381479
dinoL518,2000,0.1,R3_render,13,0.053654,0.569394,0.374376
dinoL518,2000,0.1,R3_render,14,0.05344,0.534273,0.242209
dinoL518,2000,0.1,R3_render,15,0.05296,0.545749,0.411466
dinoL518,2000,0.1,R3_render,16,0.051486,0.533222,0.315343
dinoL518,2000,0.1,R3_render,17,0.053458,0.605358,0.35203
dinoL518,2000,0.1,R3_render,18,0.051689,0.574927,0.343941
dinoL518,2000,0.1,R3_render,19,0.052139,0.566562,0.269523
dinoL518,2000,0.2,R2_cut,0,0.058583,0.753327,0.495768
dinoL518,2000,0.2,R2_cut,1,0.060825,0.756485,0.517883
dinoL518,2000,0.2,R2_cut,2,0.058625,0.731749,0.433519
dinoL518,2000,0.2,R2_cut,3,0.058644,0.7358,0.504032
dinoL518,2000,0.2,R2_cut,4,0.059526,0.753527,0.53699
dinoL518,2000,0.2,R2_cut,5,0.060603,0.767566,0.459881
dinoL518,2000,0.2,R2_cut,6,0.058159,0.735958,0.512462
dinoL518,2000,0.2,R2_cut,7,0.05968,0.745454,0.507345
dinoL518,2000,0.2,R2_cut,8,0.059131,0.751374,0.502179
dinoL518,2000,0.2,R2_cut,9,0.06104,0.755939,0.566038
dinoL518,2000,0.2,R2_cut,10,0.057198,0.726091,0.410844
dinoL518,2000,0.2,R2_cut,11,0.059518,0.73428,0.468776
dinoL518,2000,0.2,R2_cut,12,0.058806,0.743509,0.499728
dinoL518,2000,0.2,R2_cut,13,0.059599,0.761204,0.50541
dinoL518,2000,0.2,R2_cut,14,0.057938,0.728381,0.360186
dinoL518,2000,0.2,R2_cut,15,0.057466,0.723977,0.503408
dinoL518,2000,0.2,R2_cut,16,0.055142,0.718242,0.399992
dinoL518,2000,0.2,R2_cut,17,0.059041,0.745662,0.444035
dinoL518,2000,0.2,R2_cut,18,0.058357,0.754916,0.472311
dinoL518,2000,0.2,R2_cut,19,0.058554,0.754696,0.420327
dinoL518,2000,0.2,R3_render,0,0.052503,0.64363,0.394171
dinoL518,2000,0.2,R3_render,1,0.05555,0.662844,0.46868
dinoL518,2000,0.2,R3_render,2,0.05315,0.640268,0.336872
dinoL518,2000,0.2,R3_render,3,0.05301,0.641805,0.39337
dinoL518,2000,0.2,R3_render,4,0.054184,0.662619,0.438695
dinoL518,2000,0.2,R3_render,5,0.054093,0.676927,0.356752
dinoL518,2000,0.2,R3_render,6,0.053875,0.635752,0.415755
dinoL518,2000,0.2,R3_render,7,0.05364,0.645843,0.427881
dinoL518,2000,0.2,R3_render,8,0.053647,0.678135,0.427974
dinoL518,2000,0.2,R3_render,9,0.055278,0.653701,0.451031
dinoL518,2000,0.2,R3_render,10,0.05223,0.615906,0.304281
dinoL518,2000,0.2,R3_render,11,0.055171,0.648956,0.426842
dinoL518,2000,0.2,R3_render,12,0.052394,0.641199,0.39183
dinoL518,2000,0.2,R3_render,13,0.053835,0.655634,0.424871
dinoL518,2000,0.2,R3_render,14,0.052197,0.647861,0.296888
dinoL518,2000,0.2,R3_render,15,0.051212,0.64315,0.325096
dinoL518,2000,0.2,R3_render,16,0.050225,0.627112,0.321068
dinoL518,2000,0.2,R3_render,17,0.055268,0.648901,0.403313
dinoL518,2000,0.2,R3_render,18,0.052923,0.650731,0.413626
dinoL518,2000,0.2,R3_render,19,0.052202,0.643705,0.339551
dinoL518,2000,0.5,R2_cut,0,0.05762,0.724284,0.442871
dinoL518,2000,0.5,R2_cut,1,0.059795,0.720619,0.479968
dinoL518,2000,0.5,R2_cut,2,0.057275,0.71664,0.413325
dinoL518,2000,0.5,R2_cut,3,0.057819,0.697488,0.432102
dinoL518,2000,0.5,R2_cut,4,0.058341,0.724182,0.474134
dinoL518,2000,0.5,R2_cut,5,0.058553,0.739603,0.498649
dinoL518,2000,0.5,R2_cut,6,0.056678,0.690104,0.498551
dinoL518,2000,0.5,R2_cut,7,0.058426,0.718456,0.523012
dinoL518,2000,0.5,R2_cut,8,0.056555,0.725535,0.476028
dinoL518,2000,0.5,R2_cut,9,0.060149,0.719785,0.50603
dinoL518,2000,0.5,R2_cut,10,0.05631,0.700871,0.419773
dinoL518,2000,0.5,R2_cut,11,0.057983,0.69731,0.50706
dinoL518,2000,0.5,R2_cut,12,0.057989,0.710436,0.455111
dinoL518,2000,0.5,R2_cut,13,0.059312,0.743704,0.511282
dinoL518,2000,0.5,R2_cut,14,0.057224,0.70987,0.425374
dinoL518,2000,0.5,R2_cut,15,0.056629,0.693269,0.467164
dinoL518,2000,0.5,R2_cut,16,0.054558,0.693101,0.429614
dinoL518,2000,0.5,R2_cut,17,0.058167,0.707954,0.464793
dinoL518,2000,0.5,R2_cut,18,0.058092,0.719858,0.465293
dinoL518,2000,0.5,R2_cut,19,0.057911,0.723988,0.445947
dinoL518,2000,0.5,R3_render,0,0.053886,0.548232,0.346613
dinoL518,2000,0.5,R3_render,1,0.056726,0.557885,0.433159
dinoL518,2000,0.5,R3_render,2,0.053268,0.569819,0.263262
dinoL518,2000,0.5,R3_render,3,0.054467,0.543574,0.322871
dinoL518,2000,0.5,R3_render,4,0.055056,0.561821,0.404738
dinoL518,2000,0.5,R3_render,5,0.053614,0.593296,0.389813
dinoL518,2000,0.5,R3_render,6,0.055519,0.530398,0.349297
dinoL518,2000,0.5,R3_render,7,0.054929,0.55539,0.44137
dinoL518,2000,0.5,R3_render,8,0.053558,0.589558,0.373826
dinoL518,2000,0.5,R3_render,9,0.05687,0.566081,0.433337
dinoL518,2000,0.5,R3_render,10,0.053804,0.522282,0.286351
dinoL518,2000,0.5,R3_render,11,0.056282,0.551931,0.410469
dinoL518,2000,0.5,R3_render,12,0.053837,0.545377,0.301741
dinoL518,2000,0.5,R3_render,13,0.05619,0.574435,0.419629
dinoL518,2000,0.5,R3_render,14,0.053109,0.570518,0.307237
dinoL518,2000,0.5,R3_render,15,0.052096,0.549218,0.261176
dinoL518,2000,0.5,R3_render,16,0.051476,0.532113,0.392713
dinoL518,2000,0.5,R3_render,17,0.056603,0.544381,0.389558
dinoL518,2000,0.5,R3_render,18,0.054966,0.554182,0.38207
dinoL518,2000,0.5,R3_render,19,0.05368,0.542091,0.317298
dinoL518,2000,1.0,R2_cut,0,0.050955,0.67462,0.36769
dinoL518,2000,1.0,R2_cut,1,0.053652,0.676715,0.423405
dinoL518,2000,1.0,R2_cut,2,0.052295,0.684273,0.416005
dinoL518,2000,1.0,R2_cut,3,0.052448,0.672719,0.430103
dinoL518,2000,1.0,R2_cut,4,0.0516,0.67133,0.395032
dinoL518,2000,1.0,R2_cut,5,0.052947,0.693148,0.389347
dinoL518,2000,1.0,R2_cut,6,0.050844,0.638209,0.330351
dinoL518,2000,1.0,R2_cut,7,0.052028,0.675028,0.483345
dinoL518,2000,1.0,R2_cut,8,0.052789,0.690484,0.398413
dinoL518,2000,1.0,R2_cut,9,0.053831,0.689713,0.424782
dinoL518,2000,1.0,R2_cut,10,0.049987,0.678106,0.274698
dinoL518,2000,1.0,R2_cut,11,0.052564,0.665912,0.390912
dinoL518,2000,1.0,R2_cut,12,0.052042,0.68446,0.374703
dinoL518,2000,1.0,R2_cut,13,0.053267,0.695252,0.403032
dinoL518,2000,1.0,R2_cut,14,0.052178,0.677975,0.321787
dinoL518,2000,1.0,R2_cut,15,0.05109,0.667365,0.426543
dinoL518,2000,1.0,R2_cut,16,0.049792,0.666334,0.384065
dinoL518,2000,1.0,R2_cut,17,0.051073,0.661123,0.401215
dinoL518,2000,1.0,R2_cut,18,0.051637,0.694259,0.39561
dinoL518,2000,1.0,R2_cut,19,0.052814,0.69938,0.415346
dinoL518,2000,1.0,R3_render,0,0.048114,0.582062,0.319768
dinoL518,2000,1.0,R3_render,1,0.051037,0.592223,0.368254
dinoL518,2000,1.0,R3_render,2,0.049353,0.617166,0.336769
dinoL518,2000,1.0,R3_render,3,0.049783,0.588157,0.36083
dinoL518,2000,1.0,R3_render,4,0.048328,0.59378,0.356074
dinoL518,2000,1.0,R3_render,5,0.049094,0.622443,0.302751
dinoL518,2000,1.0,R3_render,6,0.049035,0.552499,0.224075
dinoL518,2000,1.0,R3_render,7,0.049265,0.582327,0.411268
dinoL518,2000,1.0,R3_render,8,0.050663,0.61765,0.329954
dinoL518,2000,1.0,R3_render,9,0.051544,0.606713,0.358105
dinoL518,2000,1.0,R3_render,10,0.047689,0.566183,0.18388
dinoL518,2000,1.0,R3_render,11,0.051008,0.593313,0.357836
dinoL518,2000,1.0,R3_render,12,0.04884,0.592501,0.24446
dinoL518,2000,1.0,R3_render,13,0.051887,0.609522,0.361574
dinoL518,2000,1.0,R3_render,14,0.048926,0.612386,0.29279
dinoL518,2000,1.0,R3_render,15,0.048216,0.592008,0.337808
dinoL518,2000,1.0,R3_render,16,0.047784,0.594078,0.34701
dinoL518,2000,1.0,R3_render,17,0.050228,0.569952,0.374357
dinoL518,2000,1.0,R3_render,18,0.049852,0.602775,0.326354
dinoL518,2000,1.0,R3_render,19,0.049061,0.601366,0.303249
dinoL518,2000,2.0,R2_cut,0,0.051383,0.637788,0.34331
dinoL518,2000,2.0,R2_cut,1,0.053721,0.649404,0.445409
dinoL518,2000,2.0,R2_cut,2,0.053919,0.659967,0.456384
dinoL518,2000,2.0,R2_cut,3,0.053075,0.658407,0.386936
dinoL518,2000,2.0,R2_cut,4,0.051463,0.634956,0.376068
dinoL518,2000,2.0,R2_cut,5,0.053789,0.659478,0.452639
dinoL518,2000,2.0,R2_cut,6,0.050936,0.602663,0.374891
dinoL518,2000,2.0,R2_cut,7,0.052312,0.643451,0.44224
dinoL518,2000,2.0,R2_cut,8,0.054468,0.659075,0.385553
dinoL518,2000,2.0,R2_cut,9,0.053489,0.663311,0.378333
dinoL518,2000,2.0,R2_cut,10,0.050384,0.64491,0.34187
dinoL518,2000,2.0,R2_cut,11,0.053394,0.648566,0.374517
dinoL518,2000,2.0,R2_cut,12,0.052241,0.656704,0.39402
dinoL518,2000,2.0,R2_cut,13,0.053167,0.659023,0.430504
dinoL518,2000,2.0,R2_cut,14,0.052417,0.637382,0.273525
dinoL518,2000,2.0,R2_cut,15,0.051552,0.648955,0.382957
dinoL518,2000,2.0,R2_cut,16,0.050897,0.634765,0.298047
dinoL518,2000,2.0,R2_cut,17,0.051132,0.635939,0.379695
dinoL518,2000,2.0,R2_cut,18,0.051148,0.658081,0.389737
dinoL518,2000,2.0,R2_cut,19,0.053209,0.668042,0.39086
dinoL518,2000,2.0,R3_render,0,0.049418,0.593906,0.336329
dinoL518,2000,2.0,R3_render,1,0.051747,0.61605,0.399972
dinoL518,2000,2.0,R3_render,2,0.051952,0.610996,0.434615
dinoL518,2000,2.0,R3_render,3,0.051116,0.612681,0.346524
dinoL518,2000,2.0,R3_render,4,0.048709,0.596236,0.324942
dinoL518,2000,2.0,R3_render,5,0.050947,0.598112,0.375638
dinoL518,2000,2.0,R3_render,6,0.049326,0.574788,0.348951
dinoL518,2000,2.0,R3_render,7,0.050437,0.592083,0.402425
dinoL518,2000,2.0,R3_render,8,0.053401,0.608103,0.311456
dinoL518,2000,2.0,R3_render,9,0.052256,0.624088,0.360617
dinoL518,2000,2.0,R3_render,10,0.048491,0.594258,0.300877
dinoL518,2000,2.0,R3_render,11,0.052023,0.620745,0.375395
dinoL518,2000,2.0,R3_render,12,0.049811,0.600707,0.310773
dinoL518,2000,2.0,R3_render,13,0.053008,0.619595,0.422063
dinoL518,2000,2.0,R3_render,14,0.050249,0.590621,0.228763
dinoL518,2000,2.0,R3_render,15,0.050137,0.596884,0.320563
dinoL518,2000,2.0,R3_render,16,0.049125,0.59064,0.303597
dinoL518,2000,2.0,R3_render,17,0.05067,0.598765,0.374894
dinoL518,2000,2.0,R3_render,18,0.050547,0.617098,0.376713
dinoL518,2000,2.0,R3_render,19,0.05046,0.618994,0.324411
dinoL518,2000,5.0,R2_cut,0,0.051919,0.620592,0.424827
dinoL518,2000,5.0,R2_cut,1,0.054345,0.642203,0.429886
dinoL518,2000,5.0,R2_cut,2,0.054645,0.645417,0.441391
dinoL518,2000,5.0,R2_cut,3,0.052983,0.640891,0.406401
dinoL518,2000,5.0,R2_cut,4,0.051883,0.621837,0.357978
dinoL518,2000,5.0,R2_cut,5,0.054121,0.641644,0.385137
dinoL518,2000,5.0,R2_cut,6,0.05162,0.595502,0.33719
dinoL518,2000,5.0,R2_cut,7,0.052749,0.628734,0.44626
dinoL518,2000,5.0,R2_cut,8,0.055442,0.64746,0.435625
dinoL518,2000,5.0,R2_cut,9,0.053654,0.651045,0.400273
dinoL518,2000,5.0,R2_cut,10,0.050775,0.627549,0.310206
dinoL518,2000,5.0,R2_cut,11,0.054021,0.642032,0.365134
dinoL518,2000,5.0,R2_cut,12,0.05244,0.641895,0.362513
dinoL518,2000,5.0,R2_cut,13,0.053395,0.643394,0.448075
dinoL518,2000,5.0,R2_cut,14,0.05297,0.624507,0.297311
dinoL518,2000,5.0,R2_cut,15,0.051591,0.638897,0.333414
dinoL518,2000,5.0,R2_cut,16,0.051688,0.622543,0.297635
dinoL518,2000,5.0,R2_cut,17,0.050948,0.616902,0.324799
dinoL518,2000,5.0,R2_cut,18,0.05105,0.636998,0.376192
dinoL518,2000,5.0,R2_cut,19,0.053675,0.655436,0.388714
dinoL518,2000,5.0,R3_render,0,0.050487,0.582177,0.403518
dinoL518,2000,5.0,R3_render,1,0.052526,0.612531,0.393882
dinoL518,2000,5.0,R3_render,2,0.053225,0.591979,0.39176
dinoL518,2000,5.0,R3_render,3,0.051296,0.59558,0.356429
dinoL518,2000,5.0,R3_render,4,0.049476,0.582728,0.325185
dinoL518,2000,5.0,R3_render,5,0.051827,0.574224,0.324059
dinoL518,2000,5.0,R3_render,6,0.050071,0.574835,0.3348
dinoL518,2000,5.0,R3_render,7,0.051022,0.576202,0.409294
dinoL518,2000,5.0,R3_render,8,0.054667,0.591364,0.378352
dinoL518,2000,5.0,R3_render,9,0.052464,0.608691,0.350216
dinoL518,2000,5.0,R3_render,10,0.049015,0.584008,0.287094
dinoL518,2000,5.0,R3_render,11,0.052273,0.609277,0.349982
dinoL518,2000,5.0,R3_render,12,0.050397,0.586449,0.328411
dinoL518,2000,5.0,R3_render,13,0.05358,0.607701,0.447307
dinoL518,2000,5.0,R3_render,14,0.051255,0.571046,0.239792
dinoL518,2000,5.0,R3_render,15,0.050617,0.579424,0.325687
dinoL518,2000,5.0,R3_render,16,0.050158,0.574477,0.251115
dinoL518,2000,5.0,R3_render,17,0.05046,0.586094,0.258509
dinoL518,2000,5.0,R3_render,18,0.05078,0.599899,0.394244
dinoL518,2000,5.0,R3_render,19,0.051286,0.607733,0.354704
dinoL518,2000,10.0,R2_cut,0,0.051694,0.617313,0.36674
dinoL518,2000,10.0,R2_cut,1,0.054052,0.638601,0.422232
dinoL518,2000,10.0,R2_cut,2,0.054628,0.644461,0.41651
dinoL518,2000,10.0,R2_cut,3,0.052492,0.635821,0.350479
dinoL518,2000,10.0,R2_cut,4,0.051752,0.620933,0.354877
dinoL518,2000,10.0,R2_cut,5,0.053841,0.638766,0.387463
dinoL518,2000,10.0,R2_cut,6,0.051266,0.592889,0.357465
dinoL518,2000,10.0,R2_cut,7,0.052433,0.624985,0.402038
dinoL518,2000,10.0,R2_cut,8,0.055016,0.641505,0.380691
dinoL518,2000,10.0,R2_cut,9,0.05344,0.646989,0.429625
dinoL518,2000,10.0,R2_cut,10,0.050418,0.623346,0.28183
dinoL518,2000,10.0,R2_cut,11,0.053904,0.64275,0.37594
dinoL518,2000,10.0,R2_cut,12,0.052078,0.637013,0.350201
dinoL518,2000,10.0,R2_cut,13,0.053089,0.639273,0.356067
dinoL518,2000,10.0,R2_cut,14,0.052728,0.621672,0.308617
dinoL518,2000,10.0,R2_cut,15,0.05109,0.636215,0.375257
dinoL518,2000,10.0,R2_cut,16,0.051628,0.622685,0.365696
dinoL518,2000,10.0,R2_cut,17,0.050388,0.612748,0.353976
dinoL518,2000,10.0,R2_cut,18,0.05066,0.632083,0.383203
dinoL518,2000,10.0,R2_cut,19,0.053661,0.656972,0.360739
dinoL518,2000,10.0,R3_render,0,0.050059,0.573159,0.35057
dinoL518,2000,10.0,R3_render,1,0.052067,0.60711,0.385385
dinoL518,2000,10.0,R3_render,2,0.053145,0.585083,0.359426
dinoL518,2000,10.0,R3_render,3,0.050616,0.586812,0.33792
dinoL518,2000,10.0,R3_render,4,0.049185,0.576624,0.313425
